,place_name,place_category_detail,comment_user,comment_star,comment_time,comment_content
8867,투썸플레이스 종로3가역점,투썸플레이스,건영,20,2021.07.07.,"불친절을 넘어서 눈치가 보일 정도예요..^^ 
맛있었으면 참는데 맛도 옶네용 ..."
8868,투썸플레이스 종로3가역점,투썸플레이스,음음,20,2021.06.25.,"사과는 젤리가 되어 있고, 아메리카노는 맹물이고. 실수로라도 가면 안 될 곳"
8869,투썸플레이스 종로3가역점,투썸플레이스,하유진,20,2021.06.19.,무서워서 말을 못 걸겠는 투썸 매장은 처음입니다.. 케익 포장 되냐고 물어보러 갔다가 민망해서 나왔네요.. 죄송합니다 다시는 안 갈게요
8870,투썸플레이스 종로3가역점,투썸플레이스,니,20,2021.06.13.,"주문하는데 신경질내는 직원은 첨봄ㅋㅋㅋㅋㅋ
음료도 그렇게 맛있는지도 모르겠고 0점 있었으면 0점 줌;"
8871,투썸플레이스 종로3가역점,투썸플레이스,익명,20,2021.06.13.,"주문 도와주던 직원이 싸가지고 없고 불친절합니다. 
인성을 국에 말아드셨어요. 그냥 가지마시고 제발 다른데 가세요."
8872,투썸플레이스 종로3가역점,투썸플레이스,셀이,20,2021.06.12.,와 진짜 리뷰 봤으면 안왔을텐데 다 사실임 여자 알바생 딱 그냥 왜왔냐는 식으로 ㄷ ㄷ 포장해가려고 구경하고있었는데 주문하러가니 qr이야기함서 포장이라고하니 바로 걍 뭐드려요? 이러는데 말문이 막힘 너무너어어어무 불친절해서 깜짝놀랐네 여기 사장이든 점장이든 리뷰도 이모양인데 왜 관리 안하는지 의문 양아치집합소 진짜인듯
8873,투썸플레이스 종로3가역점,투썸플레이스,무야호별점평가단,20,2021.03.28.,"본사는 이런 쓰레기같은 매장을 왜 관리안하죠?
동네 공고 양아치들 집합시켜놓고 일시키는것도 아니고 너무 불친절하고 음료 맛 정말 최악... 니맛 내맛도 없고 그냥 내가 들어가서 처음 만들어봐도 이것보단 잘 만들듯..? 매장안도 꿉꿉하고 더럽고, 결정적으로 음료에서 머리카락나옴^^"
8874,투썸플레이스 종로3가역점,투썸플레이스,Tim,20,2021.03.01.,알바도 하나 없이 아저씨 혼자하는데 너무 오래걸리고 샷빼달라는것도 안빼주고 별로에요
8875,투썸플레이스 종로3가역점,투썸플레이스,미식이,20,2020.08.08.,나이가 있으신 남자직원분 너무 불친절합니다! 손님도 없는데 음료를 너무 대충 만들어서 주셔서 맛도 없고 별로였습니다!!!
8876,투썸플레이스 종로3가역점,투썸플레이스,장은지,20,2020.03.22.,손님도 없는데 불친절
8877,투썸플레이스 종로3가역점,투썸플레이스,ㄱㅇㅅ,20,2019.10.06.,"ㅋ ㄲ ㅋ매장 한가한데 ㅋㅋㅋ ㄲ
알바생인지 바리스타인지 ○○○ 불친절 말투가
어서 먹고 꺼져라 말하기싫다 이런 말투임

같은라인 맥도날드는 바빠도 다들 친절하던데 ㅋㅋ
여긴 왜이럼?

손님있어도 지들끼리 떠들고 난리났음 ㅋㅋ
더보기"
8878,투썸플레이스 종로3가역점,투썸플레이스,커피왕,40,2018.07.09.,"알바무서워서 커피주문하기 겁나는 곳입니다. 
투썸플레이스 커피맛이야 프랜차이즈 특성상 어디든 비슷하구요, 제가 개인적으로 좋아하는 브랜드입니다. 어디든 번화가에 가서 카페갈일 있을때에는 무조건 투썸이 있나부터 찾아보구요.
하지만 종로3가에 주문이 서툴고, 생떼쓰는 나이드신 분들이 많이오다보니 그런지는 몰라도, 직원들이 노이로제가 생겼는지, 주문받을때 항상 고압적이고 무섭게 느껴지네요. 
저라도 그런 노인들 매일대하다보면 예민해질수 있다고 생각하지만, 최소한 그런 부분으로인해 다른 손님들이 직원의 모습에 불쾌감을 느낀다면, 그또한 프로페셔널한 자세는 아닌것 같네요. 투썸플레이스 해당지점 담당자분이 이 글을 보실지는 모르겠지만, 앞으로 종로3가 일대에서 투썸에 다시 갈일은 없을것 같네요. 아무리 커피맛이 좋은들, 사러갈때마다 불쾌한 기분도 함께 맛보게 된다면, 차라리 덜 맛있더라도 친절함을 느낄수 있는 다른 곳을 택하겠습니다.
더보기"
8879,카페트레블,카페,jongpark,80,2023.08.26.,
8880,카페트레블,카페,김성원,60,2023.08.12.,경치가 좋아요
8881,카페트레블,카페,JH,80,2023.07.13.,루프탑 야경뷰 좋아요!!!
8882,카페트레블,카페,사리추가해주세요,80,2023.06.20.,"낙산공원 내려가는 길에 있는 루프탑카페. 초여름이라 모기가 무서워 밖에 못 앉았지만, 실내가 아늑한 분위기라 좋았음. 
날 시원해지면 다시 방문하고 싶음"
8883,카페트레블,카페,꿀굴,80,2023.06.15.,뷰 좋아요! 콜드브루는 생각보다 맛있었고 디저트는 그냥 그랬네요. 위치만 믿고서 카페랄 수 없는 곳도 많은데 대체로 무난하였습니다.
8884,카페트레블,카페,승쟝,100,2023.05.19.,"서울 야경보기 좋아요 날 좋은 날에 가서 더 좋았던듯 
낙산공원 갔다가 지치면 오기 딱이에용"
8885,카페트레블,카페,단우삼촌🙈,80,2023.05.14.,"재방문 의사 ★★★★☆
한줄평: 뷰맛집 커피맛집 일타쌍피!

커피맛 ★★★★☆
접근성(주차포함) ★★★☆☆
분위기 ★★★★☆
가격(가성비) ★★★★☆
친절 ★★★☆☆
청결 ★★★☆☆

낙산공원 바로 아래 위치하면서 대학로 일대를 한눈에 볼 수 있는 뷰를 가진 카페. 커피의 맛은 준수한 편이에요. 루프탑이 뷰가 더 좋지만 매장안의 창가자리도 충분한 뷰를 제공하는 편이라서 날이 좀 쌀쌀한 저녁에는 오히려 매장안>>>루프탑 이에요. 화장실이 남여공용으로 하나밖에 없다는게 좀 아쉽지만 그 한가지를 제외하면 만족스러운 편이었어요. 다음 혜화방문할때 또 들릴께요 :)
더보기"
8886,카페트레블,카페,Gail,100,2023.05.04.,Great location with rooftop views.
8887,카페트레블,카페,나무,100,2023.01.11.,
8888,카페트레블,카페,수프리모,100,2022.10.30.,낙산공원 근처 카페중 뷰 최고
8889,카페트레블,카페,니모,100,2022.10.20.,"뷰 대박이에요✨
테라스에서 밖에 내다보면서 넘 행복한 커피타임이었어용
낙산 갈 때마다 여기 갈 것 같네용
재방문의사🙆‍♀️👍"
8890,카페트레블,카페,동네탐방러,60,2022.09.30.,크레마도 없고 맛이 희안함 근데 가격은 5000원 ㅎㄷㄷ
8891,카페트레블,카페,밥버거,80,2022.07.07.,"낙산공원 바로 옆이라 옥상에서 혜화를 한 눈에 볼 수 있음
커피도 무난하게 맛있음"
8892,카페트레블,카페,열정용기,80,2022.07.01.,"루프탑 야경이 정말 좋아요
그런데 조명이 시야를 가려서 아쉬워요"
8893,카페트레블,카페,🧋,100,2022.05.28.,지금까지 먹어본 베리 요거트 중에 제일 맛있어요!
8894,카페트레블,카페,김영우,100,2022.02.19.,
8895,카페트레블,카페,.,80,2022.01.27.,
8896,카페트레블,카페,만세,100,2021.09.07.,
8897,카페트레블,카페,.,40,2021.09.05.,뷰만 좋노...
8898,카페트레블,카페,뎡,80,2021.04.16.,뷰맛집~
8899,카페트레블,카페,붐,100,2021.02.06.,뷰가좋네요 아주작은까페인것도 좋아요. 옥상좌석은 너무 시원해요.
8900,카페트레블,카페,냐아엉,80,2020.10.29.,"뷰는 좋아요.
가격도 적당하구요.
커피는 괜찮았는데 와플은 갓구운듯한 신선한밀가루맛은 아니었어요."
8901,카페트레블,카페,샤샤샤,80,2020.10.23.,커피는 향이 없고 별로지만.. 뷰가 넘 좋아서 또 가게 되는 곳
8902,카페트레블,카페,멈머미,80,2020.10.06.,음료도 비싸고 맛도 쏘쏘인데 뷰맛집입니다. 다들그래서 가는거겠죠? 뷰는인정!
8903,카페트레블,카페,홍지홍,100,2020.09.23.,그녀와야경보며 두근두근 ♡
8904,카페트레블,카페,아이키,100,2020.09.13.,뷰 넘 좋아요 ㅎㅎㅎ
8905,카페트레블,카페,김속,80,2020.07.23.,
8906,카페트레블,카페,말린레몬,80,2020.05.24.,음료가 완전 맛있진 않은데 뷰가 너무 좋아 기분이 덱끼리다.
8907,카페트레블,카페,박성환,100,2019.09.26.,서울 전경 야경 최고입니다~~
8908,카페트레블,카페,이스탄불,100,2019.08.24.,전망최고
8909,카페트레블,카페,김성준,60,2018.03.31.,경치 짱 좋음
8910,카페트레블,카페,MJay Ko 고 민정,60,2017.11.03.,낙산공원걷다 들르기좋은
8911,카페트레블,카페,이행진,80,2017.02.21.,루프탑. 선선할때.
8912,삼청빙수,디저트카페,웬만하면후한별점,60,2023.10.02.,맛있지만 양이 적고 사람 많아 더울 땐 웨이팅 있고 화장실 관리가 안 되는 듯. 사장님 스탭들은 친절함
8913,삼청빙수,디저트카페,유빈 HYB,60,2023.09.27.,
8914,삼청빙수,디저트카페,생체맛집네비게이터,100,2023.09.25.,자몽빙수 미쳤음 비싸지만 너무 맛있고 주관적 서울 3대빙수.
8915,삼청빙수,디저트카페,망고누나,80,2023.09.12.,빙수 맛있는데 양이 조금 적어여
8916,삼청빙수,디저트카페,미설정,80,2023.09.03.,오리지널 맛있고 찐득함
8917,삼청빙수,디저트카페,포포,60,2023.09.03.,
8918,삼청빙수,디저트카페,워터,80,2023.08.14.,자몽빙수랑 전통팥빙수 시켰는데 자몽빙수가 조금 자몽이랑 따로노는 것 같음 ㅠ
8919,삼청빙수,디저트카페,석빈,80,2023.08.13.,"맛있어요, 근데 화장실 더러워서 4개 드립니다."
8920,삼청빙수,디저트카페,Isaac 기세 Lee,100,2023.08.07.,
8921,삼청빙수,디저트카페,崔靖勳,100,2023.08.04.,맛있어요.
8922,삼청빙수,디저트카페,먹둥이,60,2023.08.01.,"얼음 달달하고 흑임자팥떡빙수 맛있어요 ㅎㅎ
흑임자 가루가 잔뜩이라 굳굳

직원분은 안친절했음
화장실도 복잡해보였음
더보기"
8923,삼청빙수,디저트카페,ryan5,100,2023.07.29.,웨이팅은 길지만 기다릴만 하네요
8924,삼청빙수,디저트카페,왠만해선 맛으로만 논합니다,60,2023.07.24.,음료도 빙수도 무난무난
8925,삼청빙수,디저트카페,지영리,100,2023.07.21.,"한옥카페 한옥스타일 전통팥빙수 그냥 존맛탱입니다!,,
그리고 카야토스트 먹어보새욫ㅎ 마싯뜸 ㅎㅋㅎㅋㅎㅋ"
8926,삼청빙수,디저트카페,미식가,100,2023.07.19.,"맛있어요!! 빙수가 꾸덕하고 부드러워요
먹은 빙수 중 정말 맛있습니다"
8927,삼청빙수,디저트카페,맛집에 도른자,60,2023.07.18.,양이 적어보이지만 꽤 많아요! 우유빙수라 존맛
8928,삼청빙수,디저트카페,335,100,2023.07.09.,최근에 먹은 팥빙수중에 제일 맛있었어요 얼음이 진짜 달달하고 자꾸 생각나네요.. 근데 에어컨이 넘 빵빵해서 먹다보면 추워요 😅
8929,삼청빙수,디저트카페,열정적,100,2023.07.01.,
8930,삼청빙수,디저트카페,Weme✨,60,2023.07.01.,맛은 있는데 다른 부분들은 아쉬웠다
8931,삼청빙수,디저트카페,익익,60,2023.05.30.,빙수는 맛있습니다  그릇이 작아서 옆으로 다떨어지는게 좀 불편함
8932,삼청빙수,디저트카페,최연주,80,2023.05.24.,
8933,삼청빙수,디저트카페,쩝쩝박사,100,2023.05.08.,"빙수인데 어쩜일케 쫄깃하지? 라는 생각이 남 ㅎㅎ
진짜 빙수는 맛있었음!!!!!!!!! 
비싼값을한다..!"
8934,삼청빙수,디저트카페,.,80,2023.04.09.,"빙수는 진짜 맛있는데..
너무 번잡하고 화장실 더러워서 별 하나 뺍니다
개선 안하시겠죠..? 안해도 장사 잘 되니까.."
8935,삼청빙수,디저트카페,듀부,80,2022.11.26.,산딸기 빙수 달달 상큼!
8936,삼청빙수,디저트카페,효미💙,40,2022.11.21.,
8937,삼청빙수,디저트카페,이현나,20,2022.11.12.,"삼청동 뷰 볼수 있는 장점 빼곤 읍어요..
빙수도 그냥 그렇고 커피 맛도 별로.."
8938,삼청빙수,디저트카페,소오,20,2022.11.05.,불친절하고 가격대비 별로에요…ㅠ
8939,삼청빙수,디저트카페,길찾는중,80,2022.10.21.,
8940,삼청빙수,디저트카페,췌,100,2022.10.06.,
8941,삼청빙수,디저트카페,성정모,100,2022.10.01.,가격대가 있지만 맛있네요
8942,삼청빙수,디저트카페,MJay Ko 고 민정,60,2022.09.25.,Snow Ice
8943,삼청빙수,디저트카페,얍,100,2022.09.06.,진짜 너무 맛있..
8944,삼청빙수,디저트카페,윤일규,100,2022.08.23.,
8945,삼청빙수,디저트카페,달구낭,100,2022.08.21.,왜 줄서서 먹는지 알겠더라구요 맛있어요 진짜 인생팥빙수 안에 들어요
8946,삼청빙수,디저트카페,여름,100,2022.08.15.,"양 적어보이지만 막상 먹어보면 많아요
맛있습니다 또 갈거같아요"
8947,삼청빙수,디저트카페,이생망,20,2022.08.07.,"맛도 별로,  기다린거 후회 함"
8948,삼청빙수,디저트카페,가연,20,2022.08.06.,"사장님 인성이 너무 별로
방문 인원은 6명이었고 테이블당 앉을 수 있는 최대 인원은 4명이었습니다. 공간이 작아서 테이블에 의자를 붙여앉기 힘든 협소한 공간이어서 3명씩 나눠 앉았습니다. 근데 다먹고 나가기전 사장님이 오시더니 '일행인데 이렇게 앉으신거에요?'라고 저희를 무안하게 하시더라고요. 처음부터 일행이시면 이렇게 앉아달라도 아니고 다먹고 일행들 화장실갔다가 나오면 나가려고 하는 상황인데 굳이 와서 그런 얘기하고 가시더라구요 ; 맛, 카페 분위기를 다 떠나서 사장님 그 한마디가 놀러와서 기분좋게 먹고 나가려던 저희 기분을 상하게 했네요. 또 나가기전 봤는데 서양계 외국인을 대하는 태도와 동남아쪽 외국인을 차별하여 응대하는 태도도 정말 다르시고 사장님때문에 다시는 가기 싫은 곳이네요
더보기"
8949,삼청빙수,디저트카페,쮸부,20,2022.05.21.,맛 별로인데 왜 유명한지..
8950,삼청빙수,디저트카페,성도자수,80,2022.05.09.,한옥을 개조해서 분위기 좋고 맛 나네요
8951,삼청빙수,디저트카페,먹고또먹고,100,2022.05.05.,개좐맛탱~~~~
8952,삼청빙수,디저트카페,고슴도치따봉,100,2022.04.11.,
8953,삼청빙수,디저트카페,윰,80,2022.02.19.,"흑임자 빙수 꼬소하니 좋았음
먹기 약간 불편하긴한데 적당히 달달해서 맛있움
약간 따뜻한 인절미가 올려졌는데 맛있었음"
8954,삼청빙수,디저트카페,맛사냥꾼,100,2022.02.13.,"산딸기 빙수로 먹었는데 지인짜 맛있어요! 
그릇이 작길래 실망했는데 실제로는 양이 많구여
우유맛이 그대로 느껴지고 산딸기도 상큼하니 맛있네요"
